Time,Latitude,Longitude
23:44:57,39.0187761,-104.89367989049765
23:44:58,39.01877603333333,-104.89368012825749
23:44:59,39.018775838461536,-104.89368018751351
23:45:00,39.0187756,-104.89368024195967
23:45:01,39.018775266666665,-104.89368022549418
23:45:02,39.018774924999995,-104.89368017464666
23:45:03,39.01877461702652,-104.89367998520468
23:45:04,39.018774529642144,-104.89367997285164
23:45:05,39.018774413193526,-104.89367992363704
23:45:06,39.01877432612976,-104.89367983819264
23:45:07,39.01877442287419,-104.89367962358585
23:45:08,39.01877441652215,-104.8936795820635
23:45:09,39.018774354057065,-104.89367947743398
23:45:10,39.0187744656845,-104.89367941591074
23:45:11,39.01877453706686,-104.89367924657813
23:45:12,39.01877456314825,-104.89367911536955
23:45:13,39.01877462513147,-104.89367873050422
23:45:14,39.01877453182898,-104.89367871935447
23:45:15,39.018774522915,-104.8936786193232
23:45:16,39.01877450278805,-104.89367868929577
23:45:17,39.018774496757,-104.89367859783026
23:45:18,39.018774643982724,-104.89367855336019
23:45:19,39.01877494659298,-104.89367847980628
23:45:20,39.01877514539527,-104.89367858898106
23:45:21,39.01877509523387,-104.89367832869083
23:45:22,39.0187750366102,-104.89367582207527
23:45:23,39.01876740184052,-104.89367040161716
23:45:24,39.018753440275546,-104.89367283230351
23:45:25,39.01874838236422,-104.89366613230379
23:45:26,39.01874346098425,-104.89366011326007
23:45:27,39.01874337502952,-104.89365850155725
23:45:28,39.01874813211598,-104.89366385965974
23:45:29,39.018747942340696,-104.89366542123713
23:45:30,39.01874739015314,-104.89366377783728
23:45:31,39.01874787549814,-104.89366179116672
23:45:32,39.018746351281415,-104.89366215759664
23:45:33,39.01874580323874,-104.89366135860101
23:45:34,39.01874613168498,-104.89366009331938
23:45:35,39.018746722903785,-104.89366167575139
23:45:36,39.018745938187806,-104.89366384763795
23:45:37,39.018745543913774,-104.8936638662783
23:45:38,39.01874569623368,-104.8936630663199
23:45:39,39.0187467552731,-104.8936607616701
23:45:40,39.01874643874582,-104.8936601248478
