Time,Latitude,Longitude
10:25:32,39.0185289,-104.89371261367843
10:25:33,39.01852892144728,-104.89371268464893
10:25:34,39.01852901907693,-104.8937127548162
10:25:35,39.0185289,-104.89371278417279
10:25:36,39.0185289,-104.89371285664582
10:25:37,39.0185289,-104.8937128
10:25:38,39.01852887692308,-104.8937128
10:25:39,39.0185288,-104.8937128
10:25:40,39.0185288,-104.89371278461539
10:25:41,39.01852878571429,-104.89371268571428
10:25:42,39.018528681818175,-104.89371260000001
10:25:43,39.01852858461539,-104.8937126
10:25:44,39.01852846568819,-104.8937126
10:25:45,39.01852823651573,-104.89371261538462
10:25:46,39.01852813818259,-104.89371268181817
10:25:47,39.01852805288694,-104.89371260833333
10:25:48,39.018528090909086,-104.8937127090909
10:25:49,39.01852798888889,-104.89371281111112
10:25:50,39.0185279,-104.8937129
10:25:51,39.0185279,-104.8937129
10:25:52,39.0185278,-104.8937128
10:25:53,39.018527577154416,-104.8937128
10:25:54,39.0185276,-104.8937128
10:25:55,39.0185275,-104.8937128
10:25:56,39.0185274,-104.8937128
10:25:57,39.01852731428572,-104.89371271428571
10:25:58,39.0185273,-104.8937127
10:25:59,39.018527215384616,-104.89371253076924
10:26:00,39.01852711818182,-104.89371229966977
10:26:01,39.01852702,-104.89371235827377
10:26:02,39.018527,-104.8937124
10:26:03,39.01852682261501,-104.89371239999998
10:26:04,39.01852668037213,-104.89371239999998
10:26:05,39.018526652650216,-104.89371239999998
10:26:06,39.01852660182955,-104.8937124
10:26:07,39.01852649577856,-104.8937124
10:26:08,39.01852617952832,-104.89371256666668
10:26:09,39.018526167694134,-104.89371268
10:26:10,39.01852625014685,-104.89371282908769
10:26:11,39.01852759483267,-104.89372654933771
10:26:12,39.018530342009754,-104.89374374215302
10:26:13,39.01853336092241,-104.89375509628611
10:26:14,39.018534566586204,-104.89375562255009
10:26:15,39.01853322475683,-104.89375448621298
10:26:16,39.018532123201766,-104.89375527001404
10:26:17,39.01853237772909,-104.8937554546398
10:26:18,39.01853183509268,-104.89375526469631
10:26:19,39.018531657006214,-104.89375491999999
10:26:20,39.018531764882155,-104.89375474
10:26:21,39.0185319,-104.8937545909091
10:26:22,39.01853184444444,-104.8937543888889
10:26:23,39.018531749999994,-104.8937543
10:26:24,39.01853170916283,-104.89375416153847
10:26:25,39.01853184448673,-104.8937539076923
10:26:26,39.01853198043646,-104.89375376000001
10:26:27,39.01853194209802,-104.89375369999999
10:26:28,39.018531941340534,-104.89375360000001
10:26:29,39.01853194282377,-104.8937535
10:26:30,39.018531896238706,-104.89375346
10:26:31,39.018531761538455,-104.8937534
10:26:32,39.01853174823037,-104.8937532248852
10:26:33,39.01853189049679,-104.89375277500574
10:26:34,39.01853201608255,-104.89375245390616
10:26:35,39.0185320470958,-104.89375238251904
10:26:36,39.018532072805705,-104.89375244919525
10:26:37,39.0185321,-104.8937525
10:26:38,39.0185321,-104.89375246174649
10:26:39,39.0185321,-104.89375235127918
10:26:40,39.0185321,-104.8937523658442
10:26:41,39.018532072727275,-104.89375221777563
10:26:42,39.018531966666664,-104.89375213946357
10:26:43,39.01853180337602,-104.89375213949069
10:26:44,39.01853146583226,-104.89375214722978
10:26:45,39.01853126134058,-104.89375223333333
10:26:46,39.0185313,-104.8937523
10:26:47,39.01853127272727,-104.89375226938988
10:26:48,39.018531202612856,-104.89375214269332
10:26:49,39.01853126884357,-104.89375211801698
10:26:50,39.01853134523087,-104.8937520417835
10:26:51,39.01853131258686,-104.89375204302453
10:26:52,39.018531079999995,-104.89375200085753
10:26:53,39.018531,-104.89375178364116
10:26:54,39.01853101930198,-104.89375195138273
10:26:55,39.01853114366531,-104.893752
10:26:56,39.0185311,-104.89375199999999
10:26:57,39.0185311,-104.893752
10:26:58,39.0185311,-104.89375199999999
10:26:59,39.0185311,-104.893752
10:27:00,39.018531208333336,-104.893752
10:27:01,39.0185313,-104.89375201
10:27:02,39.0185313,-104.8937521
10:27:03,39.0185313,-104.89375209999999
10:27:04,39.0185313,-104.89375209999999
10:27:05,39.0185313,-104.89375220000001
10:27:06,39.01853134406088,-104.89375229999999
10:27:07,39.01853134510247,-104.8937523
10:27:08,39.0185314,-104.8937523
10:27:09,39.0185314,-104.8937522
10:27:10,39.0185314,-104.8937522
10:27:11,39.0185316,-104.89375210000001
10:27:12,39.01853184181015,-104.893752
10:27:13,39.0185319,-104.893752
10:27:14,39.01853233230597,-104.89375190833333
10:27:15,39.01853267065996,-104.89375180833333
10:27:16,39.0185327404916,-104.8937516
10:27:17,39.01853283737606,-104.8937515090909
10:27:18,39.01853289845712,-104.89375132
10:27:19,39.0185329,-104.89375120909091
10:27:20,39.0185329,-104.89375111666668
10:27:21,39.01853279358428,-104.89375102
10:27:22,39.01853275703562,-104.893751
10:27:23,39.01853285879544,-104.893751
10:27:24,39.018532975,-104.89375110838189
10:27:25,39.018533,-104.8937511527659
10:27:26,39.01853292727272,-104.89375105434759
10:27:27,39.01853299894402,-104.893751
10:27:28,39.018533111652204,-104.89375092999998
10:27:29,39.01853304639789,-104.89375097272728
10:27:30,39.018533070000004,-104.89375092999998
10:27:31,39.018533033333334,-104.8937509
10:27:32,39.018532936363634,-104.8937509
10:27:33,39.0185329,-104.89375083333334
10:27:34,39.0185329,-104.8937508
10:27:35,39.01853276610919,-104.89375074
10:27:36,39.018532467732435,-104.89375075833334
10:27:37,39.01853242679591,-104.89375087
10:27:38,39.01853263009074,-104.89375084166666
10:27:39,39.01853274457013,-104.8937508
10:27:40,39.01853272986464,-104.8937509090909
10:27:41,39.0185327,-104.89375107513695
10:27:42,39.01853276148969,-104.89375109416473
10:27:43,39.01853289703968,-104.89375095
10:27:44,39.01853306104361,-104.89375077607394
10:27:45,39.01853328203123,-104.89375054720892
10:27:46,39.01853333950247,-104.89375049450304
10:27:47,39.0185332275581,-104.8937506
10:27:48,39.01853323745914,-104.89375060000002
10:27:49,39.018533381282296,-104.89375051325717
10:27:50,39.01853344181534,-104.89375026945675
10:27:51,39.01853343333333,-104.89375009384719
10:27:52,39.018533475,-104.89375011303456
10:27:53,39.0185334,-104.89375004570994
10:27:54,39.018533366666674,-104.89375001537121
10:27:55,39.01853327,-104.89374994642644
10:27:56,39.01853316666667,-104.89374988206204
10:27:57,39.018533101262086,-104.89374971848585
10:27:58,39.018533163483866,-104.89374961829012
10:27:59,39.01853321665742,-104.89374946096171
10:28:00,39.018533168620706,-104.89374923890345
10:28:01,39.018533329219686,-104.89374924145562
10:28:02,39.01853350345439,-104.8937493
10:28:03,39.01853360129062,-104.8937493
10:28:04,39.018533684299626,-104.8937493
10:28:05,39.01853369657306,-104.89374930000001
10:28:06,39.018533802430625,-104.8937493
10:28:07,39.0185337442246,-104.8937493
10:28:08,39.01853383971324,-104.8937493
10:28:09,39.0185341506169,-104.8937493
10:28:10,39.0185342869056,-104.8937493
10:28:11,39.01853425388284,-104.89374921000001
10:28:12,39.01853420780272,-104.8937491090909
10:28:13,39.01853429,-104.89374905560874
10:28:14,39.01853439,-104.89374908876198
10:28:15,39.018534609679115,-104.8937491
10:28:16,39.018534824780026,-104.89374901000001
10:28:17,39.01853505281921,-104.893749
10:28:18,39.01853526068352,-104.893749
10:28:19,39.018535444162936,-104.89374907777777
10:28:20,39.0185353833211,-104.89374917777778
10:28:21,39.01853531735271,-104.89374938630787
10:28:22,39.01853536666667,-104.89374943407472
10:28:23,39.018535617281785,-104.89374933333333
10:28:24,39.01853578998472,-104.89374935555556
10:28:25,39.01853592381,-104.8937494
10:28:26,39.01853603086475,-104.8937494
10:28:27,39.018536,-104.8937494
10:28:28,39.018535944444444,-104.8937494
10:28:29,39.018535855555555,-104.89374945358374
10:28:30,39.0185358,-104.89374955602996
10:28:31,39.0185358375,-104.89374955791479
10:28:32,39.01853586,-104.89374959453116
10:28:33,39.01853580688937,-104.89374974590127
10:28:34,39.01853587756226,-104.89374991868303
10:28:35,39.01853596694173,-104.89374987978056
10:28:36,39.01853604070541,-104.8937499758811
10:28:37,39.018536,-104.89375004196245
10:28:38,39.01853597,-104.89375002415804
10:28:39,39.0185359,-104.89374990000002
10:28:40,39.01853582919394,-104.89374993866114
10:28:41,39.0185356519144,-104.89375008411304
10:28:42,39.018535664192584,-104.89375015100978
10:28:43,39.0185357,-104.89375015679853
10:28:44,39.01853570147983,-104.89375010190469
10:28:45,39.01853574718693,-104.89375021073415
10:28:46,39.01853574344826,-104.89375037814433
10:28:47,39.01853574426114,-104.89375045696838
10:28:48,39.01853574372907,-104.89375045459724
10:28:49,39.01853573705954,-104.8937504
10:28:50,39.0185356875,-104.8937504
10:28:51,39.0185356,-104.8937504
10:28:52,39.018535477777775,-104.8937502
10:28:53,39.01853527,-104.89375021000001
10:28:54,39.01853496646489,-104.8937503111111
10:28:55,39.018534625371416,-104.89375039
10:28:56,39.0185344,-104.8937503090909
10:28:57,39.0185344,-104.8937504
10:28:58,39.01853454502673,-104.8937504
10:28:59,39.01853454274633,-104.89375049999998
10:29:00,39.01853458685121,-104.8937505
10:29:01,39.018534798794846,-104.8937506
10:29:02,39.0185346817031,-104.8937505
10:29:03,39.0185346,-104.8937506
10:29:04,39.01853463772255,-104.8937506909091
10:29:05,39.01853476750398,-104.8937507
10:29:06,39.018534752282164,-104.89375070000001
10:29:07,39.01853474460401,-104.8937506
10:29:08,39.0185346,-104.8937506
10:29:09,39.0185346,-104.8937506
10:29:10,39.01853482546243,-104.89375051428571
10:29:11,39.01853497390743,-104.89375059090911
10:29:12,39.01853498482485,-104.89375038008616
10:29:13,39.01853506385988,-104.89375034817726
10:29:14,39.018535294289514,-104.89375038943861
10:29:15,39.01853547453503,-104.8937504
10:29:16,39.018535372315625,-104.89375040000002
10:29:17,39.018535314317525,-104.8937504
10:29:18,39.01853521666667,-104.8937504
10:29:19,39.01853511818182,-104.89375056363637
10:29:20,39.018534936363636,-104.89375076363636
10:29:21,39.018535004121105,-104.89375072307692
10:29:22,39.01853504492181,-104.8937507
10:29:23,39.01853506308852,-104.89375070000001
10:29:24,39.01853500792743,-104.89375062222223
10:29:25,39.01853498760371,-104.89375052999999
10:29:26,39.01853491493245,-104.89375057272727
10:29:27,39.01853489316166,-104.89375059999999
10:29:28,39.018534886045096,-104.89375059999999
10:29:29,39.01853483382748,-104.89375060000002
10:29:30,39.018534651213855,-104.89375068212576
10:29:31,39.01853448600446,-104.89375079766889
10:29:32,39.01853421473023,-104.89375086986182
10:29:33,39.018533841313214,-104.89375100548443
10:29:34,39.01853361579169,-104.89375110809839
10:29:35,39.0185336,-104.89375121962581
10:29:36,39.01853365379233,-104.89375125516167
10:29:37,39.01853383991247,-104.89375115833333
10:29:38,39.01853402855152,-104.8937511
10:29:39,39.01853408982888,-104.8937511
10:29:40,39.018533996324464,-104.8937511
10:29:41,39.01853410511553,-104.89375113636365
10:29:42,39.01853451016554,-104.89375123333333
10:29:43,39.01853450309913,-104.89375134545456
10:29:44,39.018534302133645,-104.89375143636363
10:29:45,39.01853420453226,-104.8937515
10:29:46,39.01853424053185,-104.89375149999998
10:29:47,39.01853421348885,-104.89375149999998
10:29:48,39.01853408597214,-104.89375149999998
10:29:49,39.0185337,-104.89375146666666
10:29:50,39.018533475,-104.893751425
10:29:51,39.018533383333335,-104.8937515
10:29:52,39.01853326666667,-104.8937515
10:29:53,39.018533059999996,-104.89375156152505
10:29:54,39.01853291797863,-104.89375187714022
10:29:55,39.01853304960042,-104.89375194332978
10:29:56,39.01853309114784,-104.8937518
10:29:57,39.01853308515662,-104.8937518
10:29:58,39.01853304687294,-104.8937518
10:29:59,39.01853303319691,-104.89375179999999
10:30:00,39.01853291018212,-104.89375179999999
10:30:01,39.01853305192583,-104.89375179999999
10:30:02,39.01853304368078,-104.8937518
10:30:03,39.018533,-104.8937519
10:30:04,39.018533,-104.8937519
10:30:05,39.018532777873965,-104.8937519
10:30:06,39.0185328,-104.89375194941805
10:30:07,39.0185328,-104.89375212979014
10:30:08,39.0185328,-104.89375210845749
10:30:09,39.0185328,-104.89375214602055
10:30:10,39.01853301655945,-104.89375210982983
10:30:11,39.01853313459345,-104.89375182727272
10:30:12,39.018533143476205,-104.89375157490716
10:30:13,39.018533106726984,-104.89375159134173
10:30:14,39.0185331,-104.8937516
10:30:15,39.018533190909096,-104.8937515090909
10:30:16,39.0185332,-104.89375140833333
